"Llegaste tu y sin permiso te metiste en mi alma",0.06817148
"Lo peor del caso es que de 500 cosas que tuiteas s\u00f3lo entiendo 20..",0.045378547
"Enamorate de quien te demuestre amor, no te quedes con algui\u00e9n que simplemente te dice lo que quieres oir.",0.011937759
"PUTAIN TA GUEULE CONARD DE LOUP DE MERDE VA TE FAIRE ENCULER PAR UNE CHEVRE BORDEL!!!",0.8988238
"\u201c@TheTrackNation: s s s s w w w w e e e e r r r r v v v v e e e e \u270b\u201d @mar_ily_n3 @sarah_knust",0.07291982
"@jjavina1995 La vida del emptesatio es dificil viejon pero tambien muy agradable. Pongase en mis manos y yegara lejos compa juan aliaz el jj",0.31963667
"Ando bien pedo y vien engripadao",0.36095104
"@AnaPatriciaTV  holaaaaa mi PRIMOOO trabaja CONTIGOOOO y dice que eres una tipasaaa las toma q estoy tan lejos \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d",0.37751234
"Wop wop wop wop wop wop wop wop wop wop wop",0.015016444
"@walangkikayname tabi tayo",0.11036996
"@doreen_stern moi aussi",0.0038797716
"@iLoveMyNYGiants Trop",0.028502874
"@AlexBerish pourquoi moi",0.002261891
"Bonita noche @ArelyTellez sigue disfrutando de tu fiesta Princess,que Dios te bendiga y te siga concediendo ese don que te regal\u00f3 preciosa.",0.0065657673
"@NatalieHogan1 HOLA",0.017341165
"\u201c@deleonni: Por fea te apodan \"la pi\u00f1ata\" porque nada m\u00e1s te dan con los ojos cerrados!\u201d// los palos?",0.47119883
"Como? Acaso mi Quer\u00e9taro ya esta aprendiendo las malas malas de otros lugares ?",0.19694418
"Nunca hay que subestimar",0.008356431
"@la_comadre jajaja tu siempre tan linda con este feo de Rodriguez graciassss",0.4014846
"Probando",0.009927189
"Mi chula pone una photo ay en perfil nadie te conoce ya puse la mia ya mirasTe",0.12086493
"@IgreenRios quien sera rios verdad.   Pue ay no hay gente k no conoce ni yo ni lo conoco",0.01834645
"\u0645\u062d\u0645\u062f \u0646\u0635\u064a\u0628 \u0634\u0644\u0648\u0646 \u0639\u0644\u064a\u0643\u061f\u061f\u061f\u061f\u061f",0.112850055
"@LiseTawfiki c'est juste trop chiant",0.23090743
"@Abdullah_J90 \u0627\u0646\u0627 \u0636\u062f \u0628\u0634\u0627\u0631 \u0627\u0644\u0623\u0633\u062f.. \u0644\u0643\u0646\u064a \u0627\u062f\u0631\u064a \u0627\u064a\u0634   \u0645\u0639\u0646\u0649 \u062a\u062f\u062e\u0644 \u0627\u0644\u0627\u0645\u0631\u064a\u0643\u0627\u0646..\u0627\u0646\u0627 \u0636\u062f \u0628\u0634\u0627\u0631 \u0644\u0623\u0646\u064a \u0645\u0639 \u0627\u0644\u0634\u0639\u0628 \u0627\u0644\u0633\u0648\u0631\u064a \u0648\u0627\u0644\u0644\u064a \u0645\u0639 \u0627\u0644\u0634\u0639\u0628 \u0645\u0627 \u064a\u0628\u064a \u064a\u062c\u0646\u064a \u0639\u0644\u064a\u0647\u0645",0.27236435
"@HamadAlHamad6 \u0628\u062e\u064a\u0631 \u062f\u0627\u0645\u0643 \u0628\u062e\u064a\u0631",0.051563308
"@7usseinLuiz4 \u0645\u062a\u0649 \u0633\u0641\u0631\u062a\u0643 \u061f",0.0414203
"\u0644\u0627 \u0627\u0644\u0647 \u0627\u0644\u0627 \u0627\u0644\u0644\u0647",0.07371122
"@heyitsmegn quoi",0.0077281278
"@BNaiif \u0635\u062d \u0628\u062f\u0646\u0643",0.030270588
"@AlvaroUribeVel este gobierno deber\u00eda acabar con esa alcagueteria de las farc en Cuba se est\u00e1n dando la gran vida esos terroristas!!!!",0.39644176
"\u0627\u0644\u0644\u0647 \u064a\u0639\u064a\u0646 \u0627\u0644\u0639\u0634\u0627\u0642 \u0645\u0634\u062a\u0627\u0642 \u0627\u0634\u0648\u0641\u0648 \u0645\u0634\u062a\u0627\u0642 \n\u0627\u0644\u0644\u0647 \u064a\u0639\u064a\u0646 \u0627\u0644\u0639\u0634\u0627\u0642 \u0645\u0634\u062a\u0627\u0642 \u0627\u0634\u0648\u0641\u0648 \u0645\u0634\u062a\u0627\u0642 \n\u0627\u0644\u0644\u0647 \u064a\u0639\u064a\u0646 \u0627\u0644\u0639\u0634\u0627\u0642 \u0645\u0634\u062a\u0627\u0642 \u0627\u0634\u0648\u0641\u0648 \u0645\u0634\u062a\u0627\u0642 \n\n\ud83d\udc9b\ud83d\udc9b\ud83d\udc9b\ud83d\udc9b\ud83d\udc9b\ud83d\udc9b\ud83d\udc9b\ud83d\udc9b\ud83d\udc9b\ud83d\udc9b\ud83d\udc9b\ud83d\udc9b",0.32074678
"\u0648\u062e\u0644\u0635\u0646\u0627 \u0627\u0644\u0643\u0644\u0627\u0633",0.06896287
"@asalnaboodah \u0623\u0644\u0641 \u0645\u0628\u0631\u0648\u0643 \u0628\u0648\u0633\u0639\u064a\u062f \u0627\u0644\u0628\u0637\u0648\u0644\u0629 \u0627\u0644\u0645\u0633\u062a\u062d\u0642\u0629",0.1693855
"@UAE_BARQ \u0627\u0639\u062a\u0642\u062f \u0627\u0644\u0639\u0631\u0628\u064a\u0629 \u0644\u0645 \u062a\u0648\u0641\u0642 \u0641\u064a \u0627\u062e\u062a\u064a\u0627\u0631 \u0627\u0644\u0643\u0644\u0645\u0629 \u0627\u0644\u0645\u0646\u0627\u0633\u0628\u0629 ( \u0627\u0644\u0641\u0642\u0631\u0627\u0621 ) \u0645\u0646 \u0627\u0644\u0630\u0648\u0642 \u0627\u0646 \u064a\u0643\u062a\u0628\u0648 \u0630\u0648\u064a \u0627\u0644\u062f\u062e\u0644 \u0627\u0644\u0645\u062d\u062f\u0648\u062f \u060c \u0645\u062c\u0631\u062f \u0631\u0623\u064a",0.21374844
"@adriana_x333 te amo tambi\u00e9n",0.0069741644
"@MashiRafael GRANDE PRESI VAMOS CORREA TU NO ERES PELUC\u00d3N, TIENES LOS AGUANTES AUNQUE LLORE NEBOT",0.32557452
"@carolinaramosve buenos d\u00edas belleza q tengas un excelente d\u00eda",0.03545588
"@Gabucast jajaja ya amiga no peleemos siga apoyando a su equipo espero q tu no hayas sido como los dem\u00e1s q son hinchas desde el mes d junio",0.3260917
"@Gabucast como le fue su d\u00eda amiga",0.025556687
"@BasuraSC jajaja es HDP debe estar mal de la cabeza jajaja si van por la 15 pero x la 15 temporadas m\u00e1s sin campeonar",0.76197964
"@LED_EMELEC aqu\u00ed en NYC con la @BocaDelPozoNY y la @BDPNEWJERSEY siempre apoyando a @CSEmelec  d coraz\u00f3n vamos x 3 pts mi Bombillo del alma",0.13388206
"@Lilibeth_Drew13 bloqueame o borrame por aqu\u00ed tambi\u00e9n no vaya ser que yo amanezca cagado como usted \ud83d\udca9\ud83d\udca9\ud83d\udca9\ud83d\udca9",0.51980776
"@lauraserranobra esa es laurita y sobre toda azul de coraz\u00f3n verdad \ud83d\udc99\ud83d\udc99\ud83d\udc99\ud83d\udc99",0.026499467
"que lo cobre Pedro Qui\u00f1onez y que se lo dediqu\u00e9 al chucho Ben\u00edtez @CSEmelec  @BocaDelPozo_BDP @Web_Emelec",0.36095104
"la F.E.F sigue metiendo mano en las convocatorias E. M\u00e9ndez (viejo) J. Ayovi (hace 1 semana lesionado) JC Paredes (sta Jugando P\u00e9simo)",0.037105743
"@FMalegriatrevi7 no puede creer un goleador como tu no esta en la selecci\u00f3n pero tranquilo mi pana gracias a DIOS estas bien M\u00e9xico saludos",0.032863233
"Dos maniatica en el sexo",0.3389984
"Entonc dique que tu ere una loca",0.43475235
"Vida guerra",0.09741997
"@Adrianuuhhh TU",0.013257195
"\u201c@j__white: @SchwilltyK_G @JHutchison858 \ud83c\udf4c\ud83c\udf4c\ud83c\udf4c\ud83c\udf4c\ud83c\udf4c\ud83c\udf4c\ud83c\udf4c\u201d",0.056016337
"Je t'aime @Chief_Macuil",0.015079274
"Cerveza",0.006125955
"@gabymarinnn te amo",0.008796243
"pero sigo siendo el malo que no dejas de querer",0.039462693
"que locura fue enamorarme de ti",0.035691574
"@Mohd403 \n\u0645\u0627\u0627\u062f\u0631\u064a \u0639\u0646 \u0643\u0644\u0627\u0645 \u0627\u0644\u0645\u0635\u0631\u064a\u064a\u0646 \u0642\u0628\u0644..\n\n\u0644\u0643\u0646 \u062b\u0642 \u062a\u0645\u0627\u0645 \u0627\u0644\u062b\u0642\u0629 \u0625\u0646\u0647\u0645 \u062d\u062a\u0649 \u0644\u0648 \u062d\u0635\u0644\u0648\u0627 \u0627\u0644\u0625\u0632\u0631\u0627\u0631 \u0627\u0644\u0635\u062d\u064a\u062d \u0645\u0627\u0631\u0627\u062d \u064a\u0634\u062a\u063a\u0644.. :) \u062d\u0638 \u0627\u0644\u0639\u0631\u0628 \u0641\u064a \u0627\u0644\u0646\u0639\u064a\u0645 \"\u0634\u062d\u064a\u062d\"",0.30452284
"Parabens caio vc e o unico da globo que elogia o santos com esta molecada parabems",0.18554166
"Vuelvo al Sur",0.0073197307
"Mathilde elle m'a fait pleins de notif sur mon instaurant",0.013697007
"Para bebie bebida cara te flata bujia",0.18649188
"Esta es mi historia sin capitulo final",0.0034242517
"Balla que lindo nombre le pusiste al cacerio",0.069754265
"Bajale algo rapa tu madre",0.50759226
"Que toy puesto palo mio como siempre trasendio",0.31825066
"Lo peor del mundo es enamorarse solo",0.022846194
"El momento indicado",0.002340429
"Cuando la fuerza de dios se acaba la fuersa de dios comiensa",0.01834645
"Olle por mi barrio hay tiguere que te Arrancan la cabeza por pal de peso pero no e que yo quiere es que lo nesecitan @UnidosPorElRap",0.2922276
"La jente dura",0.049089402
"Rompe la casa",0.05824285
"Por algo soy el mejor",0.0039740168
"Sin sofokame con cuero",0.17805049
"@sheakillahhhh si voy alcansar te voy agarrar de las grenas wey",0.4014846
"Como duele",0.013382856
"Saliendo hacia la gran manzana @MaggiDmngz",0.007979449
"\u062a\u0642\u0628\u0644 \u0627\u0644\u0644\u0647 \u0637\u0627\u0639\u062a\u0643\u0645 \u0648\u0635\u0627\u0644\u062d \u0623\u0639\u0645\u0627\u0644\u0643\u0645\u2661 \n\u0643\u0644 \u0639\u0627\u0645 \u0648\u0627\u0644\u062c\u0645\u064a\u0639 \u0628\u062e\u064a\u0631 \u060c \u0639\u064a\u062f\u0643\u0645 \u0633\u0639\u064a\u062f\u2764",0.14256015
"@VBenards jajaja sos una mala",0.39987978
"\u201c@FutboolDatos: Decir que el f\u00fatbol es solo un juego es como decir que la m\u00fasica es solo un ruido.\u201d\ud83d\udc4f",0.25084448
"@iJeSsfOrnErin @AnaMpolanco_  ay no yo las estra\u0144o much\u00edsimo a las dos dije que el pr\u00f3ximo viaje que de voy andar con ustedes si Dios quiere",0.033334624
"@PRDmexico muchos saldr\u00e1n a la consulta pero de q sirve si se pasan la vos del pueblo x debajo d los huevos q paso con el pacto por M\u00e9xico",0.3389984
"\u263e\u00ed d\u03c3n't \u0432\u0454l\u00ed\u0454v\u0454 th\u03b1t \u03b1n\u0447\u0432\u03c3d\u0447 f\u0454\u0454l\u0455 th\u0454 w\u03b1\u0447 \u00ed d\u03c3 \u03b1\u0432\u03c3ut \u0447\u03c3u n\u03c3w \u263d",0.2763787
"Eh si le entendemos lo que dicee",0.006722843
"@TayReneeLewis  na na na na",0.013948329
"Quiero ser la raz\u00f3n por la que revisas tu m\u00f3vil cada cinco minutos esperando un mensaje nuevo :)",0.08320791
"@gabycuevaa muchas gracias aver cuando nos vemos",0.005309161
"\u0415\u0434\u0435\u043c \u0441 \u042f\u043d\u043e\u0439 \u0432 \u0440\u0443\u0441\u0441\u043a\u0438\u0439 \u0440\u0435\u0441\u0442\u043e\u0440\u0430\u043d",0.13214645
"por na eternidad",0.009173225
"\ubb50 \uac04\ub2e8\ud558\uac8c \uc904\uc5ec \uc774 \ub450 \uac00\uc9c0\ub9cc \uc798\ud574\ub3c4 \ud3c9\ubc94\ud558\uac8c \uc0b4\uc544\uac00\ub294 \uc62c\ubc14\ub978 \uc2dc\ubbfc\uc758 \uc5ed\ud560\uc744 \ud574\ub0b4\ub294 \uac83 \uc544\ub2d0\uae4c? \ub098\uc57c... \ubb50 \uc55e\uc73c\ub85c \ud0dc\uc5b4\ub0a0 \ub0b4 \uc544\uc774\uc5d0\uac8c \uc81c\ub300\ub85c \ub41c \uad50\uc721\ub9cc \ud574\uc8fc\ub354\ub77c\ub3c4 \ucda9\ubd84\ud558\uc9c0 \uc54a\uc744\uae4c \uc2f6\ub2e4. \ud55c\uad6d\uc5d0 \uc788\uc5c8\ub2e4\uba74 \ub450 \ubc88\uc9f8 \uc5ed\ud560\ub3c4 \uc870\uae08\uc740 \ud560 \uc218 \uc788\uaca0\uc9c0\ub9cc...",0.30539915
"No hay agro sin subsidios ni protecci\u00f3n del estado. Por eso, el gobierno tiene que definir si quiere campesinos o mineros. Jorge Robledo",0.00609454
"\u0627\u0648\u0647\u0627\u064a\u0648:-\u0645\u0639 \u0648\u062d\u0648\u062f \u0627\u062e\u062a\u0644\u0627\u0641 \u0628\u0627\u0644\u062a\u0648\u0642\u064a\u062a \u0648\u0627\u0644\u062c\u0648 \u0627\u0627\u062c\u0645\u064a\u0644 \u0644\u0643\u0646 \u0644\u0627 \u0648\u062c\u0648\u062f \u0644\u0644\u0627\u064a\u0645\u0627\u0646\u064a\u0627\u062a \u0648\u0644\u0630\u0647 \u0634\u0647\u0631 \u0631\u0645\u0636\u0627\u0646 \u0648\u062e\u0627\u0635\u0647 \u0627\u0644\u0639\u0634\u0631 \u0627\u0644\u0627\u0648\u0627\u062e\u0631",0.31547862
"\u00af\\_(\u30c4)_/\u00af",0.03062413
"\u2764\ud83d\udc9b\ud83d\udc9a\ud83d\udc4d\ud83c\udf7b\ud83d\ude1d",0.05205809
"@madridy1994 \u0639\u0627\u062f\u064a \u062c\u062f\u0627 \u0632\u064a \u0645\u0627\u0630\u0644\u0648\u0627 \u0643\u0631\u0633\u062a\u064a\u0627\u0646\u0648 \u0641\u064a \u0627\u064a\u0627\u0628 \u0627\u0644\u0643\u0627\u0633 \u0642\u0628\u0644 \u0627\u0644\u0639\u0627\u0645 \u0641\u0627\u0644\u0628\u0631\u0646\u0627\u0628\u064a\u0648",0.0969861
"@m7md930 \u0634\u0643\u0631\u0627",0.022846194
"\u0627\u0646\u0627\u0645 \u0627\u062d\u0644\u0645 \u0641\u064a\u0643 \u0627\u0635\u062d\u064a \u0627\u0641\u0643\u0631 \u0641\u064a\u0643",0.11067997
"\u0648\u0639\u0644\u0649 \u0643\u0644 \u0644\u062d\u0638\u0629 \u0628\u062f\u0648\u0646\u0643 \u064a\u0627\u062d\u0628\u064a\u0628\u064a \u062a\u0646\u062f\u0645\u062a \u2665\u2665",0.13214645
"@swair_95 \u0647\u0647\u0647\u0647\u0647\u0647\u0647\u0647\u0647\u0647",0.032863233
"Ufa ufa ufa",0.021196328
"@AdamsDouss au calme sava te rendre visite souvent hein",0.05750068
"@Benni94Rondo la rentr\u00e9e mdr",0.028502874
"@FlyPac1 tchip",0.025085296
"@AdamsDouss moi aussi",0.0029216092
"@sosalromaizan\n\u0627\u064a\u0634 \u064a\u0637\u0644\u0639 \u062f\u0627 \n\u0634\u0643\u0644\u0648 \u0631\u0647\u064a\u0628",0.07371122
"@AbrarAla @shengel_ \u0647\u0647\u0647\u0647\u0647\u0647\u0647\u0647 \u0648\u0627\u0644\u064a \u062f\u0627\u062e\u0644\u064a\u0646 \u0639\u0644\u0645\u064a \u0645\u0648 \u0641\u0627\u0647\u0645\u064a\u0646 \u0634\u064a \u0627\u0644\u0627 \u0645\u0646 \u0631\u062d\u0645 \u0631\u0628\u064a \ud83d\ude02 \u0627\u0646\u0627 \u0645\u0646\u0647\u0645 \u0637\u0628\u0639\u0627",0.11088664
"Mais je rencontre trop des gens trop tigen",0.02402467
